Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
kone.example.org,19:00:44,x86_64,104,48,4,0,0,0,0,0,4,44,2.2,791227884,29360128,29360128,610000000,6,vm2,420000000.,1.52594606338,8388608,1,0,0,201425,5161796,7,vm3,70000000.,0.254324343896,8388608,1,0,0,84,0,8,vm4,60000000.,0.217992294768,8388608,1,0,0,0,0,116,vm1,60000000.,0.217992294768,4194304,0,0,0,0,378
kone.example.org,19:00:45,x86_64,104,48,4,0,0,0,0,0,4,44,2.3,791227884,29360128,29360128,640000000,6,vm2,430000000.,1.56875644838,8388608,1,0,0,209755,5397144,7,vm3,70000000.,0.255378956713,8388608,1,0,0,0,84,8,vm4,70000000.,0.255378956713,8388608,1,0,0,84,0,116,vm1,70000000.,0.255378956713,4194304,0,0,0,84,0
kone.example.org,19:00:45,x86_64,104,48,4,0,0,0,0,0,4,44,2.4,791227884,29360128,29360128,640000000,6,vm2,420000000.,1.54915473997,8388608,1,0,0,225862,5855711,7,vm3,70000000.,0.258192456662,8388608,1,0,0,168,0,8,vm4,80000000.,0.295077093328,8388608,1,0,0,84,84,116,vm1,70000000.,0.258192456662,4194304,0,0,0,168,0
kone.example.org,19:00:45,x86_64,104,48,4,0,0,0,0,0,4,44,2.3,791227884,29360128,29360128,650000000,6,vm2,440000000.,1.59054591823,8388608,1,0,0,217619,5632037,7,vm3,70000000.,0.253041396082,8388608,1,0,0,378,0,8,vm4,60000000.,0.216892625213,8388608,1,0,0,378,0,116,vm1,80000000.,0.289190166951,4194304,0,0,0,0,378
kone.example.org,19:00:46,x86_64,104,48,4,0,0,0,0,0,4,44,2.3,791227884,29360128,29360128,620000000,6,vm2,420000000.,1.53165717071,8388608,1,0,0,197140,5220804,7,vm3,70000000.,0.255276195119,8388608,1,0,0,0,0,8,vm4,70000000.,0.255276195119,8388608,1,0,0,0,0,116,vm1,60000000.,0.218808167245,4194304,0,0,0,0,0
kone.example.org,19:00:46,x86_64,104,48,4,0,0,0,0,0,4,44,2.4,791227884,29360128,29360128,660000000,6,vm2,440000000.,1.58907458321,8388608,1,0,0,199271,5396916,7,vm3,70000000.,0.252807320056,8388608,1,0,0,84,84,8,vm4,70000000.,0.252807320056,8388608,1,0,0,84,84,116,vm1,80000000.,0.288922651492,4194304,0,0,0,168,0
kone.example.org,19:00:46,x86_64,104,48,4,0,0,0,0,0,4,44,2.8,791227884,29360128,29360128,770000000,6,vm2,420000000.,1.54942398198,8388608,1,0,0,212410,5785176,7,vm3,70000000.,0.25823733033,8388608,1,0,0,84,0,8,vm4,220000000.,0.811603038181,8388608,1,0,0,93894,2833793,116,vm1,60000000.,0.22134628314,4194304,0,0,0,84,0
kone.example.org,19:00:46,x86_64,104,48,4,0,0,0,0,0,4,44,3.3,791227884,29360128,29360128,900000000,6,vm2,440000000.,1.60225336883,8388608,1,0,0,196981,5406228,7,vm3,60000000.,0.21848909575,8388608,1,0,0,378,0,8,vm4,320000000.,1.16527517733,8388608,1,0,0,240462,7372380,116,vm1,80000000.,0.291318794333,4194304,0,0,0,0,378
kone.example.org,19:00:47,x86_64,104,48,4,0,0,0,0,0,4,44,3.0,791227884,29360128,29360128,810000000,6,vm2,400000000.,1.45868418278,8388608,1,0,0,208970,5775773,7,vm3,30000000.,0.109401313708,8388608,1,0,0,0,0,8,vm4,350000000.,1.27634865993,8388608,1,0,0,224598,6630594,116,vm1,30000000.,0.109401313708,4194304,0,0,0,0,0
kone.example.org,19:00:47,x86_64,104,48,4,0,0,0,0,0,4,44,3.3,791227884,29360128,29360128,910000000,6,vm2,410000000.,1.48647377003,8388608,1,0,0,174913,4856375,7,vm3,60000000.,0.217532746834,8388608,1,0,0,84,84,8,vm4,360000000.,1.305196481,8388608,1,0,0,230287,6562230,116,vm1,80000000.,0.290043662445,4194304,0,0,0,168,0
kone.example.org,19:00:47,x86_64,104,48,4,0,0,0,0,0,4,44,3.3,791227884,29360128,29360128,890000000,6,vm2,420000000.,1.55272909635,8388608,1,0,0,182090,5103100,7,vm3,60000000.,0.221818442336,8388608,1,0,0,84,0,8,vm4,350000000.,1.29394091363,8388608,1,0,0,223755,6431900,116,vm1,60000000.,0.221818442336,4194304,0,0,0,84,0
kone.example.org,19:00:47,x86_64,104,48,4,0,0,0,0,0,4,44,3.4,791227884,29360128,29360128,920000000,6,vm2,420000000.,1.5458633978,8388608,1,0,0,177686,4924004,7,vm3,60000000.,0.220837628257,8388608,1,0,0,378,0,8,vm4,370000000.,1.36183204092,8388608,1,0,0,268965,7795596,116,vm1,70000000.,0.257643899633,4194304,0,0,0,0,378
kone.example.org,19:00:48,x86_64,104,48,4,0,0,0,0,0,4,44,3.4,791227884,29360128,29360128,930000000,6,vm2,430000000.,1.57000768137,8388608,1,0,0,176078,4952860,7,vm3,70000000.,0.255582645805,8388608,1,0,0,0,0,8,vm4,370000000.,1.35093684211,8388608,1,0,0,256926,7384136,116,vm1,60000000.,0.219070839262,4194304,0,0,0,0,0
kone.example.org,19:00:48,x86_64,104,48,4,0,0,0,0,0,4,44,4.0,791227884,29360128,29360128,1070000000,6,vm2,440000000.,1.6288037086,8388608,1,0,0,202345,5596996,7,vm3,170000000.,0.629310523779,8388608,1,0,0,69319,2093021,8,vm4,380000000.,1.40669411198,8388608,1,0,0,227268,6396716,116,vm1,80000000.,0.296146128837,4194304,0,0,0,168,0
kone.example.org,19:00:48,x86_64,104,48,4,0,0,0,0,0,4,44,4.7,791227884,29360128,29360128,1300000000,6,vm2,420000000.,1.5220464565,8388608,1,0,0,187484,5186906,7,vm3,410000000.,1.48580725515,8388608,1,0,0,229839,6715558,8,vm4,390000000.,1.41332885246,8388608,1,0,0,237702,6796336,116,vm1,80000000.,0.289913610762,4194304,0,0,0,84,0
kone.example.org,19:00:48,x86_64,104,48,4,0,0,0,0,0,4,44,4.8,791227884,29360128,29360128,1310000000,6,vm2,400000000.,1.47294045594,8388608,1,0,0,217308,6348094,7,vm3,430000000.,1.58341099013,8388608,1,0,0,187274,5077990,8,vm4,410000000.,1.50976396734,8388608,1,0,0,209290,6043724,116,vm1,70000000.,0.257764579789,4194304,0,0,0,0,378
kone.example.org,19:00:49,x86_64,104,48,4,0,0,0,0,0,4,44,4.5,791227884,29360128,29360128,1240000000,6,vm2,350000000.,1.27630826765,8388608,1,0,0,248637,7889644,7,vm3,420000000.,1.53156992118,8388608,1,0,0,209806,5855628,8,vm4,410000000.,1.49510397068,8388608,1,0,0,209437,5843872,116,vm1,60000000.,0.218795703026,4194304,0,0,0,0,0
