Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
kone.example.org,04:12:36,x86_64,104,40,8,0,0,0,0,0,8,32,0.0,791227884,67108864,67108864,0,3,vm1,0.,0.,0,0,,,,,4,vm2,0.,0.,0,0,,,,,6,vm4,0.,0.,0,0,,,,,7,vm5,0.,0.,0,0,,,,,8,vm6,0.,0.,0,0,,,,,9,vm7,0.,0.,0,0,,,,,10,vm8,0.,0.,0,0,,,,,43,vm3,0.,0.,0,0,,,,
kone.example.org,04:12:36,x86_64,104,40,8,0,0,0,0,0,8,32,3.7,791227884,67108864,67108864,1090000000,3,vm1,60000000.,0.20260264505,8388608,1,0,0,42,0,4,vm2,620000000.,2.09356066551,8388608,1,0,0,4748,54256,6,vm4,70000000.,0.236369752558,8388608,1,0,0,42,0,7,vm5,70000000.,0.236369752558,8388608,1,0,0,42,0,8,vm6,70000000.,0.236369752558,8388608,1,0,0,5782,5740,9,vm7,60000000.,0.20260264505,8388608,1,0,0,2846,2870,10,vm8,60000000.,0.20260264505,8388608,1,0,0,2912,2870,43,vm3,80000000.,0.270136860066,8388608,1,0,0,5782,5740
kone.example.org,04:12:36,x86_64,104,40,8,0,0,0,0,0,8,32,4.1,791227884,67108864,67108864,1180000000,3,vm1,70000000.,0.245236731598,8388608,1,0,0,1008,166,4,vm2,690000000.,2.41733349718,8388608,1,0,0,2229,13790,6,vm4,80000000.,0.280270550398,8388608,1,0,0,1008,0,7,vm5,70000000.,0.245236731598,8388608,1,0,0,6748,5740,8,vm6,50000000.,0.175169093999,8388608,1,0,0,1008,0,9,vm7,90000000.,0.315304369197,8388608,1,0,0,3392,5014,10,vm8,70000000.,0.245236731598,8388608,1,0,0,5014,3326,43,vm3,60000000.,0.210202912798,8388608,1,0,0,1008,0
kone.example.org,04:12:37,x86_64,104,40,8,0,0,0,0,0,8,32,4.9,791227884,67108864,67108864,1370000000,3,vm1,80000000.,0.288175822605,8388608,1,0,0,4536,0,4,vm2,810000000.,2.91778020388,8388608,1,0,0,6642,43137,6,vm4,80000000.,0.288175822605,8388608,1,0,0,4610,78,7,vm5,70000000.,0.25215384478,8388608,1,0,0,3434,1092,8,vm6,90000000.,0.324197800431,8388608,1,0,0,3444,1092,9,vm7,80000000.,0.288175822605,8388608,1,0,0,4226,462,10,vm8,70000000.,0.25215384478,8388608,1,0,0,4100,498,43,vm3,90000000.,0.324197800431,8388608,1,0,0,3444,1092
kone.example.org,04:12:37,x86_64,104,40,8,0,0,0,0,0,8,32,3.9,791227884,67108864,67108864,1090000000,3,vm1,80000000.,0.283755972126,8388608,1,0,8192,2142,0,4,vm2,590000000.,2.09270029443,8388608,1,0,0,2835,29364,6,vm4,70000000.,0.24828647561,8388608,1,0,0,1008,1134,7,vm5,80000000.,0.283755972126,8388608,1,0,0,2226,0,8,vm6,70000000.,0.24828647561,8388608,1,0,0,2220,4318,9,vm7,60000000.,0.212816979095,8388608,1,0,0,2142,0,10,vm8,70000000.,0.24828647561,8388608,1,0,0,6334,372,43,vm3,70000000.,0.24828647561,8388608,1,0,0,2142,0
kone.example.org,04:12:37,x86_64,104,40,8,0,0,0,0,0,8,32,3.9,791227884,67108864,67108864,1080000000,3,vm1,70000000.,0.250730873895,8388608,1,0,0,42,0,4,vm2,580000000.,2.0774843837,8388608,1,0,0,384,0,6,vm4,80000000.,0.286549570166,8388608,1,0,0,8544,7506,7,vm5,70000000.,0.250730873895,8388608,1,0,0,4368,2870,8,vm6,70000000.,0.250730873895,8388608,1,0,0,2912,1580,9,vm7,60000000.,0.214912177624,8388608,1,0,0,0,0,10,vm8,80000000.,0.286549570166,8388608,1,0,0,4718,8544,43,vm3,70000000.,0.250730873895,8388608,1,0,0,42,0
kone.example.org,04:12:38,x86_64,104,40,8,0,0,0,0,0,8,32,4.2,791227884,67108864,67108864,1160000000,3,vm1,90000000.,0.325037982929,8388608,1,0,49152,2436,172,4,vm2,580000000.,2.09468922332,8388608,1,0,0,5922,40581,6,vm4,80000000.,0.288922651492,8388608,1,0,0,2622,2986,7,vm5,80000000.,0.288922651492,8388608,1,0,0,11474,6682,8,vm6,80000000.,0.288922651492,8388608,1,0,0,5384,4226,9,vm7,90000000.,0.325037982929,8388608,1,0,0,4130,3878,10,vm8,80000000.,0.288922651492,8388608,1,0,0,1806,462,43,vm3,80000000.,0.288922651492,8388608,1,0,0,2510,0
kone.example.org,04:12:38,x86_64,104,40,8,0,0,0,0,0,8,32,4.4,791227884,67108864,67108864,1230000000,3,vm1,80000000.,0.288724341863,8388608,1,0,0,3990,0,4,vm2,600000000.,2.16543256397,8388608,1,0,0,5679,35788,6,vm4,90000000.,0.324814884595,8388608,1,0,0,8042,3106,7,vm5,90000000.,0.324814884595,8388608,1,0,0,3720,372,8,vm6,100000000.,0.360905427328,8388608,1,0,0,3396,1092,9,vm7,90000000.,0.324814884595,8388608,1,0,0,3864,84,10,vm8,90000000.,0.324814884595,8388608,1,0,0,7990,3590,43,vm3,90000000.,0.324814884595,8388608,1,0,0,8634,9636
kone.example.org,04:12:38,x86_64,104,40,8,0,0,0,0,0,8,32,4.0,791227884,67108864,67108864,1110000000,3,vm1,80000000.,0.285829629539,8388608,1,0,0,1176,0,4,vm2,600000000.,2.14372222154,8388608,1,0,0,2867,41028,6,vm4,80000000.,0.285829629539,8388608,1,0,0,294,1134,7,vm5,90000000.,0.321558333231,8388608,1,0,0,1428,0,8,vm6,60000000.,0.214372222154,8388608,1,0,0,3626,2870,9,vm7,60000000.,0.214372222154,8388608,1,0,0,1428,0,10,vm8,70000000.,0.250100925846,8388608,1,0,0,1218,210,43,vm3,70000000.,0.250100925846,8388608,1,0,0,4298,2870
kone.example.org,04:12:38,x86_64,104,40,8,0,0,0,0,0,8,32,3.3,791227884,67108864,67108864,910000000,3,vm1,40000000.,0.144485779861,8388608,1,0,0,368,0,4,vm2,590000000.,2.13116525295,8388608,1,0,0,1223,0,6,vm4,40000000.,0.144485779861,8388608,1,0,0,6108,5948,7,vm5,50000000.,0.180607224826,8388608,1,0,0,42,326,8,vm6,50000000.,0.180607224826,8388608,1,0,0,368,0,9,vm7,50000000.,0.180607224826,8388608,1,0,0,6212,5740,10,vm8,40000000.,0.144485779861,8388608,1,0,0,326,42,43,vm3,50000000.,0.180607224826,8388608,1,0,0,6212,5740
